sku_id,title,description,availability,condition,price,sale_price,link,image_link,additional_image_link,brand,item_group_id,product_type,google_product_category
422,Papas Favorite - Mega familar Masa-tradicional Borde-tradicional Salsa-Ranch,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,75500 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=422,https://papajohns.vteximg.com.br/arquivos/ids/158941-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698980530000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1647,Papas Favorite - Personal Masa-tradicional Borde-tradicional Salsa-Pizza,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,36300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1647,https://papajohns.vteximg.com.br/arquivos/ids/158943-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698981000000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1648,Papas Favorite - Personal Masa-tradicional Borde-tradicional Salsa-BBQ,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,36300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1648,https://papajohns.vteximg.com.br/arquivos/ids/158944-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698981470000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1649,Papas Favorite - Personal Masa-tradicional Borde-tradicional Salsa-Ranch,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,36300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1649,https://papajohns.vteximg.com.br/arquivos/ids/158945-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698982100000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1651,Papas Favorite - Mediana Masa-radicional Borde-tradicional Salsa-BBQ,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,49300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1651,https://papajohns.vteximg.com.br/arquivos/ids/158947-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698982700000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1652,Papas Favorite - Mediana Masa-tradicional Borde-tradicional Salsa-Ranch,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,49300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1652,https://papajohns.vteximg.com.br/arquivos/ids/158948-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698982870000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1654,Papas Favorite - Familiar Masa-tradicional Borde-tradicional Salsa-BBQ,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,59300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1654,https://papajohns.vteximg.com.br/arquivos/ids/158950-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698983330000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1655,Papas Favorite - Familiar Masa-tradicional Borde-tradicional Salsa-Ranch,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,59300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1655,https://papajohns.vteximg.com.br/arquivos/ids/158951-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698983500000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1656,Papas Favorite - Familiar Masa-tradicional Borde-queso Salsa-Pizza,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,72200 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1656,https://papajohns.vteximg.com.br/arquivos/ids/158952-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698983800000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1657,Papas Favorite - Familiar Masa-tradicional Borde-queso Salsa-BBQ,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,72200 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1657,https://papajohns.vteximg.com.br/arquivos/ids/158953-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698983970000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1658,Papas Favorite - Familiar Masa-tradicional Borde-queso Salsa-Ranch,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,72200 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1658,https://papajohns.vteximg.com.br/arquivos/ids/158954-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698984100000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1659,Papas Favorite - Mega familar Masa-tradicional Borde-tradicional Salsa-Pizza,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,71300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1659,https://papajohns.vteximg.com.br/arquivos/ids/158955-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698984430000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1660,Papas Favorite - Mega familar Masa-tradicional Borde-tradicional Salsa-BBQ,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,71300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1660,https://papajohns.vteximg.com.br/arquivos/ids/158956-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698984600000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1661,Papas Favorite - Mega familar Masa-tradicional Borde-tradicional Salsa-Ranch,"Descubre cómo Papas Favorite : salchicha de cerdo, fundida con un toque de su sazonador italiano y peperonni se gana su nombre. ¡Elige tamaño, salsa, espérala unos minutos o recógela en tienda!",in stock,new,71300 COP,,https://www.papajohns.com.co/favorite-18/p?skuId=1661,https://papajohns.vteximg.com.br/arquivos/ids/158957-800-800/PAPAS-FAVORITE.jpg.jpg?v=639100698985070000,,Papa Johns,18,Pizzas > Pizzas prearmadas > Pizzas Insignia,"Food, Beverages & Tobacco > Food Items"
1991,Pizza Guardian Espacial - Personal Masa-delgada Borde-tradicional Salsa-Pizza,"pizza pepperoni de 4 porciones, (No incluye coleccionable para este canal)",in stock,new,31900 COP,,https://www.papajohns.com.co/pizza-guardian-espacial-252/p?skuId=1991,https://papajohns.vteximg.com.br/arquivos/ids/159767-800-800/-SOLO--Guardian-Espacial-Roni.png?v=639159198341200000,,Papa Johns,252,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1992,Pizza Guardian Espacial - Personal Masa-delgada Borde-tradicional Salsa-Pizza,"pizza pepperoni de 4 porciones, (No incluye coleccionable para este canal)",in stock,new,28900 COP,,https://www.papajohns.com.co/pizza-guardian-espacial-252/p?skuId=1992,https://papajohns.vteximg.com.br/arquivos/ids/159768-800-800/-SOLO--Guardian-Espacial-Roni.png?v=639159198341670000,,Papa Johns,252,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1868,Combo Papanaticos - 6-Porciones Masa-tradicional Borde-tradicional Salsa-Pizza,"Pizza de Pepperoni (6 Porciones), acompañado de Jamón Rolls, una pizza de chocolate, y 2 Coca Cola (400ML)",in stock,new,76900 COP,,https://www.papajohns.com.co/combo-papanaticos-246/p?skuId=1868,https://papajohns.vteximg.com.br/arquivos/ids/158854-800-800/COMBO-PAPANATICOS-VTEX.jpg?v=639051798578200000,,Papa Johns,246,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1867,Combo Pasta Carnes,"Pasta corta con pollo, pepperoni, salchicha de cerdo y queso mozzarella. Con mezcla de salsa pizza, bechamel y ajo,. Acompañada de dos knots de pan recién horneados, Con una bebida de coca cola de 400ml",in stock,new,34900 COP,,https://www.papajohns.com.co/combo-pasta-carnes-240/p?skuId=1867,https://papajohns.vteximg.com.br/arquivos/ids/158847-800-800/COMBO-PASTA-CARNES-VTEX.jpg?v=639051824766700000,,Papa Johns,240,Lasagnas y Pastas > Combo Lasagnas y Pastas,"Food, Beverages & Tobacco > Food Items"
1391,Combo Sandwich Pizza Jamón Champiñón,"Un Sandwich Pizza Jamón champiñón dividida en dos pedazos, acompañada de una gaseosa de 400 ml.",in stock,new,28900 COP,,https://www.papajohns.com.co/combo-sandwich-pizza-jamon-champinon-201/p?skuId=1391,https://papajohns.vteximg.com.br/arquivos/ids/159654-800-800/Combo SW jamon champinon VTEX actualizado MAR 26.jpg?v=639105752628230000,,Papa Johns,201,Sandwich Pizza > Combo Sandwich Pizza,"Food, Beverages & Tobacco > Food Items"
1390,Combo Sandwich Pizza Italiana,"Un Sandwich Pizza Italiana dividida en dos pedazos, acompañada de una gaseosa de 400 ml.",in stock,new,28900 COP,,https://www.papajohns.com.co/combo-sandwich-pizza-italiana-200/p?skuId=1390,https://papajohns.vteximg.com.br/arquivos/ids/159652-800-800/Combo-SW-italiano-VTEX-actualizado-MAR-26.jpg?v=639239025949100000,,Papa Johns,200,Sandwich Pizza > Combo Sandwich Pizza,"Food, Beverages & Tobacco > Food Items"
1271,Combo Pizza Masa Delgada - Mediana Masa-delgada Borde-tradicional Salsa-Pizza,Tus ganas de comida tienen nombre: Combo Masa Delgada : pizza de jamón y maíz con Coca Cola. Recíbelo en casa o recógelo en tienda. Incluye tu salsa de Ajo por $2.900 pesos adicionales.,in stock,new,42900 COP,,https://www.papajohns.com.co/combo-plan-a-jamon-maiz/p?skuId=1271,https://papajohns.vteximg.com.br/arquivos/ids/159636-800-800/Combo-masa-delgada-VTEX-actualizado-MAR-26.jpg?v=639122939976800000,,Papa Johns,161,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1258,Combo Individual - Personal Masa-tradicional Borde-tradicional Salsa-Pizza,"Entendemos que no siempre se puede compartir, por eso creamos el Combo pizza individual de Papa Johns , un antojo de Pepperoni Pizzazz y Coca Cola solo para los que saben.",in stock,new,34900 COP,,https://www.papajohns.com.co/combo-individual-156/p?skuId=1258,https://papajohns.vteximg.com.br/arquivos/ids/159624-800-800/Combo individual VTEX actualizado MAR 26.jpg?v=639105742800700000,,Papa Johns,156,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1259,Combo Individual - Personal Masa-tradicional Borde-tradicional Salsa-BBQ,"Entendemos que no siempre se puede compartir, por eso creamos el Combo pizza individual de Papa Johns , un antojo de Pepperoni Pizzazz y Coca Cola solo para los que saben.",in stock,new,34900 COP,,https://www.papajohns.com.co/combo-individual-156/p?skuId=1259,https://papajohns.vteximg.com.br/arquivos/ids/159625-800-800/Combo individual VTEX actualizado MAR 26.jpg?v=639105742801030000,,Papa Johns,156,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1260,Combo Individual - Personal Masa-tradicional Borde-tradicional Salsa-Ranch,"Entendemos que no siempre se puede compartir, por eso creamos el Combo pizza individual de Papa Johns , un antojo de Pepperoni Pizzazz y Coca Cola solo para los que saben.",in stock,new,34900 COP,,https://www.papajohns.com.co/combo-individual-156/p?skuId=1260,https://papajohns.vteximg.com.br/arquivos/ids/159626-800-800/Combo individual VTEX actualizado MAR 26.jpg?v=639105742801170000,,Papa Johns,156,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1255,Combo Origen - Familiar Masa-tradicional Borde-tradicional Salsa-Pizza,"Prueba hoy nuestro Combo Origen , exquisita pizza de Pollo y Champiñones acompañada de una refrescante Coca Cola Zero de 1.5L.",in stock,new,63900 COP,,https://www.papajohns.com.co/combo-origen-155/p?skuId=1255,https://papajohns.vteximg.com.br/arquivos/ids/159809-800-800/Combo-origen-VTEX-actualizado-MAR-26.jpg?v=639207816257100000,,Papa Johns,155,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1256,Combo Origen - Familiar Masa-tradicional Borde-tradicional Salsa-BBQ,"Prueba hoy nuestro Combo Origen , exquisita pizza de Pollo y Champiñones acompañada de una refrescante Coca Cola Zero de 1.5L.",in stock,new,63900 COP,,https://www.papajohns.com.co/combo-origen-155/p?skuId=1256,https://papajohns.vteximg.com.br/arquivos/ids/159810-800-800/Combo-origen-VTEX-actualizado-MAR-26.jpg?v=639207816257700000,,Papa Johns,155,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1257,Combo Origen - Familiar Masa-tradicional Borde-tradicional Salsa-Ranch,"Prueba hoy nuestro Combo Origen , exquisita pizza de Pollo y Champiñones acompañada de una refrescante Coca Cola Zero de 1.5L.",in stock,new,63900 COP,,https://www.papajohns.com.co/combo-origen-155/p?skuId=1257,https://papajohns.vteximg.com.br/arquivos/ids/159644-800-800/Combo-origen-VTEX-actualizado-MAR-26.jpg?v=639207816258200000,,Papa Johns,155,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
2039,Combo Origen - Familiar Masa-tradicional Borde-queso Salsa-Pizza,"Prueba hoy nuestro Combo Origen , exquisita pizza de Pollo y Champiñones acompañada de una refrescante Coca Cola Zero de 1.5L.",in stock,new,78300 COP,,https://www.papajohns.com.co/combo-origen-155/p?skuId=2039,https://papajohns.vteximg.com.br/arquivos/ids/159811-800-800/Combo-origen-VTEX-actualizado-MAR-26.jpg?v=639207816261630000,,Papa Johns,155,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
2040,Combo Origen - Familiar Masa-tradicional Borde-queso Salsa-BBQ,"Prueba hoy nuestro Combo Origen , exquisita pizza de Pollo y Champiñones acompañada de una refrescante Coca Cola Zero de 1.5L.",in stock,new,78300 COP,,https://www.papajohns.com.co/combo-origen-155/p?skuId=2040,https://papajohns.vteximg.com.br/arquivos/ids/159812-800-800/Combo-origen-VTEX-actualizado-MAR-26.jpg?v=639207816261930000,,Papa Johns,155,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
2041,Combo Origen - Familiar Masa-tradicional Borde-queso Salsa-Ranch,"Prueba hoy nuestro Combo Origen , exquisita pizza de Pollo y Champiñones acompañada de una refrescante Coca Cola Zero de 1.5L.",in stock,new,78300 COP,,https://www.papajohns.com.co/combo-origen-155/p?skuId=2041,https://papajohns.vteximg.com.br/arquivos/ids/159813-800-800/Combo-origen-VTEX-actualizado-MAR-26.jpg?v=639207816262270000,,Papa Johns,155,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
552,Sandwich Pizza Italiana,"Vive una aventura con el delicioso sabor de la Sandwich Pizza Italiana de Papa Johns. Pide 2 o más, sabemos que el capricho de salchicha italiana, pepperoni y sazonador italiano.",in stock,new,23900 COP,,https://www.papajohns.com.co/papadia-43/p?skuId=552,https://papajohns.vteximg.com.br/arquivos/ids/157843-800-800/ITALIANA.jpg.jpg?v=638808438714700000,,Papa Johns,43,Sandwich Pizza,"Food, Beverages & Tobacco > Food Items"
1666,Sandwich Pizza Italiana,"Vive una aventura con el delicioso sabor de la Sandwich Pizza Italiana de Papa Johns. Pide 2 o más, sabemos que el capricho de salchicha italiana, pepperoni y sazonador italiano.",in stock,new,21900 COP,,https://www.papajohns.com.co/papadia-43/p?skuId=1666,https://papajohns.vteximg.com.br/arquivos/ids/158474-800-800/ITALIANA.jpg.jpg?v=639008892447470000,,Papa Johns,43,Sandwich Pizza,"Food, Beverages & Tobacco > Food Items"
2009,Combo Papa Box Fans - Mediana Masa-tradicional Borde-tradicional,Pizza Extra Pepperoni (8 porciones) + Pizza The Works (8 porciones) + Mix Antojos y acompañado de 2 Coca Cola (1.5 Lts),in stock,new,148900 COP,,https://www.papajohns.com.co/combo-papa-box-fans-267/p?skuId=2009,https://papajohns.vteximg.com.br/arquivos/ids/159742-800-800/PAPABOX-FANS-VTEX.jpg?v=639149608138200000,,Papa Johns,267,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1993,Pizza Rodeo BBQ - Personal Masa-delgada Borde-tradicional Salsa-BBQ,"pizza de 4 porciones de pollo cebolla y salsa bbq, (No incluye coleccionable para este canal)",in stock,new,31900 COP,,https://www.papajohns.com.co/pizza-rodeo-bbq-253/p?skuId=1993,https://papajohns.vteximg.com.br/arquivos/ids/159755-800-800/-SOLO--Rodeo-BBQ.png?v=639162725278270000,,Papa Johns,253,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1994,Pizza Rodeo BBQ - Personal Masa-delgada Borde-tradicional Salsa-BBQ,"pizza de 4 porciones de pollo cebolla y salsa bbq, (No incluye coleccionable para este canal)",in stock,new,28900 COP,,https://www.papajohns.com.co/pizza-rodeo-bbq-253/p?skuId=1994,https://papajohns.vteximg.com.br/arquivos/ids/159756-800-800/-SOLO--Rodeo-BBQ.png?v=639162725278570000,,Papa Johns,253,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1876,Pasta Jamón especial,"Pasta corta con Jamón y tocineta , queso mozzarella, con mezcla de salsa de ajo y bechamel con especias. Acompañada de dos knots de pan recién horneados.",in stock,new,30900 COP,,https://www.papajohns.com.co/pasta-jamon-especial-249/p?skuId=1876,https://papajohns.vteximg.com.br/arquivos/ids/158840-800-800/PASTA-JAMON-ESPECIAL-VTEX.jpg?v=639051766082200000,,Papa Johns,249,Lasagnas y Pastas,"Food, Beverages & Tobacco > Food Items"
1877,Pasta Jamón especial,"Pasta corta con Jamón y tocineta , queso mozzarella, con mezcla de salsa de ajo y bechamel con especias. Acompañada de dos knots de pan recién horneados.",in stock,new,27900 COP,,https://www.papajohns.com.co/pasta-jamon-especial-249/p?skuId=1877,https://papajohns.vteximg.com.br/arquivos/ids/158841-800-800/PASTA-JAMON-ESPECIAL-VTEX.jpg?v=639051766082370000,,Papa Johns,249,Lasagnas y Pastas,"Food, Beverages & Tobacco > Food Items"
1878,Combo Campeón - 6-Porciones Masa-tradicional Borde-tradicional Salsa-Pizza,"Pizza de queso (6 Porciones), acompañado de Pepperoni Rolls, arequipe rolls y 2 Coca Cola (400ML).",in stock,new,69900 COP,,https://www.papajohns.com.co/combo-campeon-245/p?skuId=1878,https://papajohns.vteximg.com.br/arquivos/ids/158853-800-800/COMBO-CAMPEON-VTEX.jpg?v=639051794663330000,,Papa Johns,245,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1828,Combo Sandwich Pizza Pollo BBQ,"Un Sandwich Pizza Pollo BBQ dividida en dos pedazos, acompañada de una gaseosa de 400 ml.",in stock,new,26900 COP,,https://www.papajohns.com.co/combo-sandwich-pizza-pollo-bbq-229/p?skuId=1828,https://papajohns.vteximg.com.br/arquivos/ids/159696-800-800/COMBO PAPADIA POLLO BBQ.jpg?v=639105789006570000,,Papa Johns,229,Sandwich Pizza > Combo Sandwich Pizza,"Food, Beverages & Tobacco > Food Items"
1389,Combo Sandwich Pizza Vegetariana,"Un Sandwich Pizza Vegetariana dividida en dos pedazos, acompañada de una gaseosa de 400 ml.",in stock,new,28900 COP,,https://www.papajohns.com.co/combo-sandwich-pizza-vegetariana-199/p?skuId=1389,https://papajohns.vteximg.com.br/arquivos/ids/159658-800-800/Combo SW vegetariano VTEX actualizado MAR 26.jpg?v=639105754428100000,,Papa Johns,199,Sandwich Pizza > Combo Sandwich Pizza,"Food, Beverages & Tobacco > Food Items"
1264,Combo VEG - Familiar Masa-tradicional Borde-tradicional Salsa-Pizza,"Imagina una mezcla de sabores frescos y hazla realidad con nuestro Combo VEG : pizza vegetariana con Garlic Knots y Coca Cola. ¡Pide ya la opción veggie, viene muy bien acompañada!",in stock,new,70900 COP,,https://www.papajohns.com.co/combo-veg-158/p?skuId=1264,https://papajohns.vteximg.com.br/arquivos/ids/159668-800-800/Combo-vegetariano-VTEX-actualizado-MAR-26.jpg?v=639207822703570000,,Papa Johns,158,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1265,Combo VEG - Familiar Masa-tradicional Borde-tradicional Salsa-BBQ,"Imagina una mezcla de sabores frescos y hazla realidad con nuestro Combo VEG : pizza vegetariana con Garlic Knots y Coca Cola. ¡Pide ya la opción veggie, viene muy bien acompañada!",in stock,new,70900 COP,,https://www.papajohns.com.co/combo-veg-158/p?skuId=1265,https://papajohns.vteximg.com.br/arquivos/ids/159819-800-800/Combo-vegetariano-VTEX-actualizado-MAR-26.jpg?v=639207822704200000,,Papa Johns,158,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
1266,Combo VEG - Familiar Masa-tradicional Borde-tradicional Salsa-Ranch,"Imagina una mezcla de sabores frescos y hazla realidad con nuestro Combo VEG : pizza vegetariana con Garlic Knots y Coca Cola. ¡Pide ya la opción veggie, viene muy bien acompañada!",in stock,new,70900 COP,,https://www.papajohns.com.co/combo-veg-158/p?skuId=1266,https://papajohns.vteximg.com.br/arquivos/ids/159820-800-800/Combo-vegetariano-VTEX-actualizado-MAR-26.jpg?v=639207822704830000,,Papa Johns,158,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
2045,Combo VEG - Familiar Masa-tradicional Borde-queso Salsa-Pizza,"Imagina una mezcla de sabores frescos y hazla realidad con nuestro Combo VEG : pizza vegetariana con Garlic Knots y Coca Cola. ¡Pide ya la opción veggie, viene muy bien acompañada!",in stock,new,85300 COP,,https://www.papajohns.com.co/combo-veg-158/p?skuId=2045,https://papajohns.vteximg.com.br/arquivos/ids/159821-800-800/Combo-vegetariano-VTEX-actualizado-MAR-26.jpg?v=639207822705600000,,Papa Johns,158,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
2046,Combo VEG - Familiar Masa-tradicional Borde-queso Salsa-BBQ,"Imagina una mezcla de sabores frescos y hazla realidad con nuestro Combo VEG : pizza vegetariana con Garlic Knots y Coca Cola. ¡Pide ya la opción veggie, viene muy bien acompañada!",in stock,new,85300 COP,,https://www.papajohns.com.co/combo-veg-158/p?skuId=2046,https://papajohns.vteximg.com.br/arquivos/ids/159822-800-800/Combo-vegetariano-VTEX-actualizado-MAR-26.jpg?v=639207822706300000,,Papa Johns,158,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
2047,Combo VEG - Familiar Masa-tradicional Borde-queso Salsa-Ranch,"Imagina una mezcla de sabores frescos y hazla realidad con nuestro Combo VEG : pizza vegetariana con Garlic Knots y Coca Cola. ¡Pide ya la opción veggie, viene muy bien acompañada!",in stock,new,85300 COP,,https://www.papajohns.com.co/combo-veg-158/p?skuId=2047,https://papajohns.vteximg.com.br/arquivos/ids/159823-800-800/Combo-vegetariano-VTEX-actualizado-MAR-26.jpg?v=639207822706770000,,Papa Johns,158,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
589,Cerveza Club Colombia Dorada 330 ml,Cerveza Club Colombia Lata Dorada 330 mL,in stock,new,10100 COP,,https://www.papajohns.com.co/cerveza-club-colombia-dorada-330-ml-65/p?skuId=589,https://papajohns.vteximg.com.br/arquivos/ids/157118-800-800/CLUB-DORADA.jpg?v=638194359008800000,,Papa Johns,65,Bebidas > Cervezas,"Food, Beverages & Tobacco > Beverages"
1693,Cerveza Club Colombia Dorada 330 ml,Cerveza Club Colombia Lata Dorada 330 mL,in stock,new,9400 COP,,https://www.papajohns.com.co/cerveza-club-colombia-dorada-330-ml-65/p?skuId=1693,https://papajohns.vteximg.com.br/arquivos/ids/158466-800-800/CLUB-DORADA.jpg?v=639008886333700000,,Papa Johns,65,Bebidas > Cervezas,"Food, Beverages & Tobacco > Beverages"
555,Sandwich Pizza Jamón Champiñón - Jamón 6 quesos,"Estás a punto de hacer match con una sensación única: la que te da la combinación perfecta de la Sandwich Pizza de Jamón, champiñones, sazonador italiano y un toque de salsa de ajo.",in stock,new,23900 COP,,https://www.papajohns.com.co/papadia-46/p?skuId=555,https://papajohns.vteximg.com.br/arquivos/ids/157844-800-800/JAMON-Y-CHAMPINON.jpg.jpg?v=638822180189030000,,Papa Johns,46,Sandwich Pizza,"Food, Beverages & Tobacco > Food Items"
1668,Sandwich Pizza Jamón Champiñón - Jamón 6 quesos,"Estás a punto de hacer match con una sensación única: la que te da la combinación perfecta de la Sandwich Pizza de Jamón, champiñones, sazonador italiano y un toque de salsa de ajo.",in stock,new,21900 COP,,https://www.papajohns.com.co/papadia-46/p?skuId=1668,https://papajohns.vteximg.com.br/arquivos/ids/158592-800-800/JAMON-Y-CHAMPINON.jpg.jpg?v=639008902278400000,,Papa Johns,46,Sandwich Pizza,"Food, Beverages & Tobacco > Food Items"
2011,Combo La Hinchada - Familiar Masa-tradicional Borde-tradicional Salsa-Pizza,Pizza Papas Favorite (10 porciones) + Rolls de Chocolate y acompañado de 1 Coca Cola (1.5 Lts),in stock,new,80900 COP,,https://www.papajohns.com.co/combo-la-hinchada-269/p?skuId=2011,https://papajohns.vteximg.com.br/arquivos/ids/159799-800-800/LA-HINCHADA-VTEX.jpg?v=639207810074030000,,Papa Johns,269,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
2012,Combo La Hinchada - Familiar Masa-tradicional Borde-tradicional Salsa-BBQ,Pizza Papas Favorite (10 porciones) + Rolls de Chocolate y acompañado de 1 Coca Cola (1.5 Lts),in stock,new,80900 COP,,https://www.papajohns.com.co/combo-la-hinchada-269/p?skuId=2012,https://papajohns.vteximg.com.br/arquivos/ids/159800-800-800/LA-HINCHADA-VTEX.jpg?v=639207810074330000,,Papa Johns,269,Pizzas > Promociones,"Food, Beverages & Tobacco > Food Items"
